machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire,h2d_occupancy
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,2048,f32,1,8,4,4194304,4,1.20442,0.999897,1.27718,3.32925,0,13.9297,1.27795,0.779189,0.67976,0.05824,0,1,rsweep,f32,0.531565
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose_quant,2048,f32,1,8,4,4194304,4,0.716799,0.695392,0.745593,3.49052,0,23.4057,0.74752,0,0.675936,0.054272,0,1,rsweep,f32,0.905673
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,transpose_quant,2048,f32,1,8,4,4194304,4,0.695932,0.658906,0.720569,1.97846,0,24.1076,0.727712,0,0.638768,0.11776,0,1,rsweep,f32,0.901226
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,2048,f32,1,8,16,16777216,1,2.50596,2.41196,3.78294,11.4228,1,6.69491,2.71627,1.85868,0.629232,0,0,1,rsweep,f32,0.231313
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,2048,f32,1,8,16,16777216,1,1.31062,1.27705,1.36569,2.42981,0,12.801,1.39315,0.601367,0.640704,0.060704,0,1,rsweep,f32,0.462779
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose_quant,2048,f32,1,8,16,16777216,1,0.671601,0.650103,0.739714,6.09116,1,24.9809,0.716176,0,0.655552,0.052,0,1,rsweep,f32,0.912993
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,transpose_quant,2048,f32,1,8,16,16777216,1,0.659202,0.63474,0.690008,4.8451,0,25.4508,0.688032,0,0.63176,0.016384,0,1,rsweep,f32,0.915148
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,4096,f32,1,8,4,4194304,16,18.965,18.4038,20.2503,3.98182,0,3.53856,21.043,18.1256,2.56078,0,0,1,rsweep,f32,0.121858
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,4096,f32,1,8,4,4194304,16,3.61966,3.49368,4.24779,2.9527,0,18.5401,3.98731,2.89505,2.61438,0.254016,0,1,rsweep,f32,0.653508
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose_quant,4096,f32,1,8,4,4194304,16,2.63266,2.57718,2.67227,1.1656,0,25.4909,2.88174,0,2.58893,0.259312,0,1,rsweep,f32,0.898575
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,transpose_quant,4096,f32,1,8,4,4194304,16,2.39965,2.38666,2.52434,0.657126,0,27.9661,2.63707,0,2.54997,0.474192,0,1,rsweep,f32,0.968123
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,4096,f32,1,8,16,16777216,4,15.387,12.6395,15.8557,4.7391,0,4.36141,17.0469,14.6442,2.5165,0,0,1,rsweep,f32,0.147655
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,4096,f32,1,8,16,16777216,4,3.523,3.37053,3.60344,3.16439,0,19.0488,3.84955,2.49165,2.54925,0.26064,0,1,rsweep,f32,0.663649
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose_quant,4096,f32,1,8,16,16777216,4,2.58328,2.54259,2.6463,1.82144,0,25.9781,2.82141,0,2.53816,0.266928,0,1,rsweep,f32,0.899222
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,transpose_quant,4096,f32,1,8,16,16777216,4,2.41902,2.40676,2.4481,0.704479,0,27.7422,2.64869,0,2.51725,0.38976,0,1,rsweep,f32,0.950861
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,4096,f32,1,8,64,67108864,1,15.3409,11.273,16.9745,13.5894,1,4.37449,16.9963,12.9799,2.50886,0,0,1,rsweep,f32,0.148971
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,4096,f32,1,8,64,67108864,1,4.79394,4.7521,4.8619,1.06104,0,13.9987,5.29696,2.23523,2.51416,0.26432,0,1,rsweep,f32,0.475906
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose_quant,4096,f32,1,8,64,67108864,1,2.57481,2.54078,2.60413,1.49959,0,26.0636,2.81904,0,2.53037,0.26816,0,1,rsweep,f32,0.899296
