# config.machine: 7800x3d-4070tis
# config.bin: ./bench-rtrack
# config.transforms: matrix
# config.methods: both
# config.n: 8192
# config.chunk_mib: 4; 16; 64; 256
# config.threads: 1; 2; 4; 8
# config.warmup: 5
# config.iters: 30
# config.out_csv: bench/results/r2_gen4_matrix_tsweep_7800x3d_4070tis.csv
# calibration.timestamp: 2026-07-23T00:34:22+0900
# calibration.hostname: JueonAtHome
# calibration.kernel: Linux JueonAtHome 6.18.33.2-microsoft-standard-WSL2 #1 SMP PREEMPT_DYNAMIC Thu Jun 18 21:54:43 UTC 2026 x86_64
# calibration.cpu_model: AMD Ryzen 7 7800X3D 8-Core Processor
# calibration.governors: 
# calibration.transparent_hugepage: always [madvise] never
# calibration.numactl_available: False
# calibration.cuda_toolkit: nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Thu_Mar_19_11:12:51_PM_PDT_2026 Cuda compilation tools, release 13.2, V13.2.78 Build cuda_13.2.r13.2/compiler.37668154_0
# calibration.gpus: {'name': 'NVIDIA GeForce RTX 4070 Ti SUPER', 'driver': '595.79', 'pcie_gen_current_idle': '4', 'pcie_gen_max': '4', 'pcie_width_current_idle': '16', 'pcie_width_max': '16', 'clocks_sm': '210 MHz', 'clocks_mem': '405 MHz'}
# calibration.pcie_under_load.gen: 4
# calibration.pcie_under_load.width: 16
# calibration.triad_gbps: 35.86
# calibration.nvbandwidth: None
# calibration.notes: cpufreq governors unreadable; nvbandwidth not installed
machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,8192,f16,0.5,1,256,134217728,1,21.3062,19.6112,22.323,4.26446,0,12.5989,20.8119,15.9965,5.00062,0,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,convert_f16,8192,f16,0.5,1,256,268435456,1,30.1163,28.8625,45.1704,11.4719,1,8.91331,29.4456,18.6502,10.0448,0.760576,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,8192,f32,1,2,4,4194304,64,206.275,196.568,233.226,4.48046,0,1.30135,202.058,202.658,10.4423,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose,8192,f32,1,2,4,4194304,64,22.5739,20.3574,25.8493,8.7916,1,11.8914,22.0901,18.2055,10.4497,1.12187,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,8192,f32,1,2,16,16777216,16,178.977,173.627,185.552,2.02889,0,1.49983,175.266,177.537,10.1261,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose,8192,f32,1,2,16,16777216,16,18.2846,17.3538,22.37,10.9365,1,14.681,17.8176,15.5331,10.1762,1.14074,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,8192,f32,1,2,64,67108864,4,176.401,170.282,188.983,3.24469,0,1.52173,172.713,173.463,10.0537,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose,8192,f32,1,2,64,67108864,4,18.8322,18.2569,19.9342,3.30353,0,14.254,18.371,14.8519,10.0379,1.05374,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,8192,f32,1,2,256,268435456,1,184.218,175.537,231.958,21.1001,1,1.45716,180.267,173.904,9.99528,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose,8192,f32,1,2,256,268435456,1,24.4466,23.8197,25.8437,2.91322,0,10.9805,23.8954,12.9097,10.0344,1.17499,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,8192,f32,1,2,4,4194304,64,23.2372,22.4761,26.3452,4.3802,0,11.552,22.7275,19.9415,10.4418,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,blocked_transpose,8192,f32,1,2,4,4194304,64,22.8714,21.3012,27.5808,9.46235,1,11.7367,22.3384,18.3975,10.5256,1.32747,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,8192,f32,1,2,16,16777216,16,16.8673,16.2143,17.3568,2.32808,0,15.9145,16.4425,15.3368,10.0982,0,0,1,matrix,f32
