# config.machine: 7800x3d-4070tis
# config.bin: ./bench-rtrack
# config.transforms: matrix
# config.methods: both
# config.n: 2048; 4096; 8192; 16384
# config.chunk_mib: 4; 16; 64; 256
# config.threads: 8
# config.warmup: 5
# config.iters: 30
# config.out_csv: bench/results/r2_gen4_matrix_nsweep_7800x3d_4070tis.csv
# calibration.timestamp: 2026-07-23T00:34:22+0900
# calibration.hostname: JueonAtHome
# calibration.kernel: Linux JueonAtHome 6.18.33.2-microsoft-standard-WSL2 #1 SMP PREEMPT_DYNAMIC Thu Jun 18 21:54:43 UTC 2026 x86_64
# calibration.cpu_model: AMD Ryzen 7 7800X3D 8-Core Processor
# calibration.governors: 
# calibration.transparent_hugepage: always [madvise] never
# calibration.numactl_available: False
# calibration.cuda_toolkit: nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Thu_Mar_19_11:12:51_PM_PDT_2026 Cuda compilation tools, release 13.2, V13.2.78 Build cuda_13.2.r13.2/compiler.37668154_0
# calibration.gpus: {'name': 'NVIDIA GeForce RTX 4070 Ti SUPER', 'driver': '595.79', 'pcie_gen_current_idle': '4', 'pcie_gen_max': '4', 'pcie_width_current_idle': '16', 'pcie_width_max': '16', 'clocks_sm': '210 MHz', 'clocks_mem': '405 MHz'}
# calibration.pcie_under_load.gen: 4
# calibration.pcie_under_load.width: 16
# calibration.triad_gbps: 35.86
# calibration.nvbandwidth: None
# calibration.notes: cpufreq governors unreadable; nvbandwidth not installed
machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,4096,f16,0.5,8,16,16777216,2,1.93169,1.80606,2.20635,7.57958,1,34.741,1.83552,1.17115,1.2625,0,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,convert_f16,4096,f16,0.5,8,16,16777216,4,3.88587,3.68383,4.052,4.18125,0,17.27,3.77838,2.80972,2.56925,0.19648,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,4096,f16,0.5,8,64,33554432,1,2.03451,1.90744,2.28977,10.0305,1,32.9853,1.96771,0.701921,1.25523,0,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,convert_f16,4096,f16,0.5,8,64,67108864,1,5.39061,5.33473,5.47959,0.872378,0,12.4492,5.24845,2.53039,2.51658,0.20656,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,8192,f32,1,8,4,4194304,64,109.989,107.864,113.163,1.74456,0,2.44058,107.942,107.999,10.2577,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose,8192,f32,1,8,4,4194304,64,19.2333,18.5207,20.3108,3.67351,0,13.9568,18.8287,16.2813,10.9475,1.01558,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,8192,f32,1,8,16,16777216,16,63.6521,57.5621,71.1476,5.31052,1,4.21723,62.4411,62.3163,10.0936,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose,8192,f32,1,8,16,16777216,16,16.59,15.8654,17.6402,5.43306,1,16.1806,16.3123,14.0366,11.7195,1.13003,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,8192,f32,1,8,64,67108864,4,67.4854,65.1231,68.9475,1.76488,0,3.97768,66.4581,64.5971,10.0196,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose,8192,f32,1,8,64,67108864,4,17.3786,16.453,18.3203,5.21818,1,15.4463,17.0397,13.0664,11.4485,1.59651,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,8192,f32,1,8,256,268435456,1,67.4221,63.2486,75.4475,6.77474,1,3.98142,66.3802,57.1244,10.0117,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose,8192,f32,1,8,256,268435456,1,22.9329,21.8537,23.9292,5.08213,1,11.7053,22.8503,11.0949,10.0371,1.4495,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,8192,f32,1,8,4,4194304,64,23.6623,20.9096,25.6142,5.02741,1,11.3444,23.7065,20.1474,10.5424,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,blocked_transpose,8192,f32,1,8,4,4194304,64,19.4235,18.4675,20.3298,2.10205,0,13.8201,19.454,16.3813,10.8943,0.993824,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,8192,f32,1,8,16,16777216,16,14.0122,13.2763,14.7129,3.65503,0,19.1572,14.0246,12.7681,10.0715,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,blocked_transpose,8192,f32,1,8,16,16777216,16,16.6616,16.2157,17.5669,2.7162,0,16.111,16.6876,14.348,11.7125,0.981968,0,1,matrix,f32
