# config.machine: 7800x3d-4070tis
# config.bin: ./bench-rtrack
# config.transforms: rsweep
# config.methods: all
# config.n: 2048; 4096; 8192; 16384
# config.chunk_mib: 4; 16; 64; 256
# config.threads: 8
# config.warmup: 5
# config.iters: 30
# config.out_csv: bench/results/v1_gen4_rsweep_7800x3d_4070tis.csv
# calibration.timestamp: 2026-07-28T22:55:22+0900
# calibration.hostname: JueonAtHome
# calibration.kernel: Linux JueonAtHome 6.18.33.2-microsoft-standard-WSL2 #1 SMP PREEMPT_DYNAMIC Thu Jun 18 21:54:43 UTC 2026 x86_64
# calibration.cpu_model: AMD Ryzen 7 7800X3D 8-Core Processor
# calibration.governors: 
# calibration.transparent_hugepage: always [madvise] never
# calibration.numactl_available: False
# calibration.cuda_toolkit: nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Thu_Mar_19_11:12:51_PM_PDT_2026 Cuda compilation tools, release 13.2, V13.2.78 Build cuda_13.2.r13.2/compiler.37668154_0
# calibration.gpus: {'name': 'NVIDIA GeForce RTX 4070 Ti SUPER', 'driver': '595.79', 'pcie_gen_current_idle': '4', 'pcie_gen_max': '4', 'pcie_width_current_idle': '16', 'pcie_width_max': '16', 'clocks_sm': '210 MHz', 'clocks_mem': '405 MHz'}
# calibration.pcie_under_load.gen: 4
# calibration.pcie_under_load.width: 16
# calibration.triad_gbps: 36.59
# calibration.nvbandwidth: None
# calibration.notes: cpufreq governors unreadable; nvbandwidth not installed
machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,nchw_nhwc_quant,2048,f32,0.125,8,4,2097152,1,2.41436,2.17289,2.66531,8.65008,1,6.94894,2.37261,2.15428,0.125824,0,0.064736,1,rsweep,s4
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,1,8,4,4194304,16,3.97129,3.72481,4.22421,4.8529,0,16.8985,3.9192,3.38036,2.58301,0,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,blocked_transpose,4096,f32,1,8,4,4194304,16,4.1295,3.90049,4.48959,7.01698,1,16.2511,4.06989,3.30542,2.61526,0.247328,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,blocked_transpose,4096,f32,1,8,4,4194304,16,2.92118,2.87087,3.01066,1.35991,0,22.9732,2.8585,0,2.58552,0.240576,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,1,8,16,16777216,4,3.28955,3.13749,3.51029,5.56584,1,20.4006,3.22818,2.51666,2.52006,0,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,blocked_transpose,4096,f32,1,8,16,16777216,4,3.86376,3.69257,4.08601,3.68314,0,17.3688,3.80229,2.80118,2.57018,0.259504,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,blocked_transpose,4096,f32,1,8,16,16777216,4,2.87409,2.8452,2.93159,1.37134,0,23.3496,2.81747,0,2.54323,0.255136,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,1,8,64,67108864,1,4.73878,4.44569,4.99229,4.21656,0,14.1616,4.67083,2.15683,2.50306,0,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,blocked_transpose,4096,f32,1,8,64,67108864,1,5.4357,5.34953,5.54866,1.50119,0,12.3459,5.37384,2.55253,2.53368,0.260384,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,blocked_transpose,4096,f32,1,8,64,67108864,1,2.86088,2.81731,2.91674,1.36729,0,23.4574,2.80509,0,2.53122,0.257024,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,0.5,8,4,4194304,8,3.04521,2.62992,3.49124,19.1896,1,22.0375,2.98232,2.09575,1.56155,0,0.539968,1,rsweep,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,0.5,8,16,16777216,2,3.16152,2.75675,3.46285,12.6423,1,21.2268,3.10413,2.2063,1.33768,0,0.255584,1,rsweep,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,0.5,8,64,33554432,1,5.23249,4.78779,5.88005,10.5929,1,12.8254,5.17253,3.63261,1.28837,0,0.206608,1,rsweep,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,0.25,8,4,4194304,4,1.5275,1.39691,1.8068,11.6853,1,43.9339,1.46877,1.05006,0.760784,0,0.309968,1,rsweep,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,0.25,8,16,16777216,1,1.38797,1.26068,1.66672,15.8234,1,48.3504,1.33544,0.48591,0.662784,0,0.178608,1,rsweep,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,0.125,8,4,4194304,2,1.15148,1.00051,1.45494,21.414,1,58.2806,1.12178,0.708254,0.38672,0,0.229472,1,rsweep,s4
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,0.125,8,16,8388608,1,1.13658,1.05736,1.28296,7.77529,1,59.0444,1.10411,0.514242,0.353232,0,0.2008,1,rsweep,s4
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,f32,1,8,4,4194304,16,4.40611,3.68504,4.78297,15.9861,1,15.2309,4.35243,3.63703,2.58128,0,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,quant,4096,f32,1,8,4,4194304,16,3.91059,3.61189,4.49769,8.85897,1,17.1608,3.8801,3.313,2.58462,0.001312,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,quant,4096,f32,1,8,4,4194304,16,2.62694,2.61099,2.66351,0.459736,0,25.5464,2.58149,0,2.55011,0.00128,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,f32,1,8,16,16777216,4,3.62252,3.46317,3.79427,2.9013,0,18.5255,3.58051,2.83286,2.51414,0,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,quant,4096,f32,1,8,16,16777216,4,3.62285,3.50164,3.73206,2.37828,0,18.5238,3.56472,2.83695,2.52301,0.001312,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,quant,4096,f32,1,8,16,16777216,4,2.59192,2.56358,2.64155,0.832559,0,25.8916,2.54774,0,2.5323,0.001312,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,f32,1,8,64,67108864,1,5.07302,5.03396,5.13954,0.636819,0,13.2286,5.02253,2.49783,2.50454,0,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,quant,4096,f32,1,8,64,67108864,1,5.08704,5.03195,5.41965,1.3793,0,13.1921,5.0387,2.51893,2.5047,0.001312,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,quant,4096,f32,1,8,64,67108864,1,2.55449,2.54318,2.57945,0.296743,0,26.271,2.51056,0,2.50154,0.00128,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,f32,0.5,8,4,4194304,8,2.87623,2.28012,3.1629,14.8866,1,23.3323,2.82608,1.67771,1.54683,0,0.50552,1,rsweep,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,f32,0.5,8,16,16777216,2,2.15278,1.99162,2.57843,9.59999,1,31.173,2.08794,1.24011,1.33717,0,0.2496,1,rsweep,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,f32,0.5,8,64,33554432,1,2.45958,2.2213,2.58659,7.57998,1,27.2847,2.39974,0.865045,1.29856,0,0.199024,1,rsweep,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,f32,0.25,8,4,4194304,4,1.53917,1.3617,1.90452,19.2976,1,43.6007,1.51245,0.990767,0.777248,0,0.327488,1,rsweep,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,f32,0.25,8,16,16777216,1,1.35843,1.25574,1.62017,12.2527,1,49.4017,1.32747,0.443662,0.669664,0,0.19728,1,rsweep,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,f32,0.125,8,4,4194304,2,1.14087,0.903573,1.34672,16.8026,1,58.8224,1.10997,0.684769,0.398176,0,0.274848,1,rsweep,s4
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,f32,0.125,8,16,8388608,1,1.12948,1.03129,1.37427,14.1023,1,59.4158,1.09907,0.473831,0.361168,0,0.227568,1,rsweep,s4
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,4096,f32,1,8,4,4194304,16,21.3447,19.9952,22.5506,4.44778,0,3.14405,21.315,20.51,2.58608,0,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,4096,f32,1,8,4,4194304,16,4.4509,4.07165,5.07577,8.82568,1,15.0776,4.41578,3.2945,2.63157,0.4692,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose_quant,4096,f32,1,8,4,4194304,16,3.15421,3.08219,3.22044,1.4694,0,21.276,3.10509,0,2.58384,0.474768,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,4096,f32,1,8,16,16777216,4,15.0473,13.6235,16.9268,7.77265,1,4.45988,15.0172,14.2344,2.52664,0,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,4096,f32,1,8,16,16777216,4,3.90855,3.71805,4.11072,5.51564,1,17.1698,3.83685,2.77774,2.55562,0.264016,0,1,rsweep,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose_quant,4096,f32,1,8,16,16777216,4,2.87986,2.82471,2.97661,1.8215,0,23.3029,2.84245,0,2.542,0.274064,0,1,rsweep,f32
